timestamp,ax,ay,az
91,-1.2085469961166382,1.0769619941711426,-0.0400299988687038
111,-1.6989099979400637,0.7270159721374512,-0.359699010848999
131,-0.5541819930076599,0.5868899822235107,-0.5393279790878296
151,0.6718829870223999,-0.2394299954175949,-0.4085299968719482
171,0.6661649942398071,-0.1116349995136261,0.2582199871540069
191,1.0356249809265137,0.7330330014228821,0.4423800110816955
211,1.5287200212478638,0.6713809967041016,0.8072829842567444
231,0.2270209938287735,0.1736840009689331,0.4123409986495971
251,0.5100929737091064,0.6692370176315308,-0.961700975894928
271,1.0483789443969729,0.6363120079040527,-1.349568009376526
291,0.4623230099678039,0.7829189896583557,-0.4144439995288849
311,-0.1924329996109008,0.6284279823303223,1.5990760326385498
331,-0.722836971282959,-0.0298050008714199,1.4694880247116089
351,-0.0805350020527839,-0.3531549870967865,-0.7740870118141174
371,0.7631769776344299,0.417180985212326,-1.809975028038025
391,0.2925930023193359,0.3700349926948547,-1.555184006690979
411,-2.259459972381592,-0.5465369820594788,0.0894820019602775
431,-2.037414073944092,-1.6765029430389404,-0.9219310283660888
451,0.8131740093231201,-0.8905619978904724,-1.05595600605011
471,-0.2437279969453811,0.7382000088691711,-1.4329320192337036
491,-0.5956659913063049,-1.7259509563446045,-1.6204359531402588
511,-0.7671459913253784,-0.7046080231666565,0.932200014591217
531,0.179746001958847,-1.8058290481567385,0.8372480273246765
551,0.5105569958686829,-1.8174899816513064,-1.780961036682129
571,0.3267560005187988,-2.406074047088623,-1.599334955215454
591,-1.5041550397872925,-3.255086898803711,0.2308250069618225
611,-1.172579050064087,-3.7325360774993896,-0.0545109994709491
631,-0.9110900163650512,-4.463062763214111,-1.37248694896698
651,-0.3194180130958557,-3.9475600719451904,-2.4911909103393555
671,0.725492000579834,-3.8397181034088135,-4.053882122039795
691,2.363835096359253,-3.868619918823242,-2.886965036392212
711,4.607893943786621,-3.678477048873901,-1.1135770082473757
731,5.717691898345947,-3.4191839694976807,0.0700299963355064
751,6.235322952270508,-3.460598945617676,0.889618992805481
771,9.821006774902344,-2.29542088508606,-0.7132030129432678
791,10.355205535888672,0.3491699993610382,-0.6894099712371826
811,12.532609939575195,3.363308906555176,-1.1644220352172852
831,19.16391372680664,7.35955810546875,5.027569770812988
851,9.863624572753906,9.506916999816896,8.137964248657227
881,-1.337836980819702,12.645707130432127,6.460136890411377
901,-1.041815996170044,12.339012145996094,-1.372712016105652
921,-3.6561999320983887,10.480648040771484,-6.418375015258789
941,-6.273408889770508,7.156253814697266,-6.11352014541626
961,-7.911300182342529,2.839840888977051,-3.131212949752808
981,-6.673472881317139,-0.5274620056152344,0.3461030125617981
1002,-3.593902111053467,-2.365734100341797,2.7232658863067627
1022,-0.5535370111465454,-3.431509017944336,2.7054500579833984
1042,0.9129369854927064,-4.424005031585693,1.5273280143737793
1062,0.4908399879932403,-5.249283790588379,0.4366900026798248
1082,2.202138900756836,-5.899702072143555,-0.83091801404953
1102,3.5469698905944824,-7.185089111328125,-2.3961069583892822
1122,1.9007810354232788,-7.585977077484131,-1.4343080520629885
1142,1.334259033203125,-7.504624843597412,-0.9819570183753968
