timestamp,ax,ay,az
82,0.1413339972496032,0.2840200066566467,-0.243937999010086
102,0.0507729984819889,0.1497730016708374,0.1965190023183822
122,-0.0884639993309974,0.0849739983677864,0.194251999258995
142,-0.0246169995516538,0.048624001443386,0.0558409988880157
162,0.0642440021038055,0.0816780030727386,-0.1268209964036941
182,0.1895959973335266,0.061234001070261,-0.1182850003242492
202,0.1552609950304031,0.0884699970483779,0.0746970027685165
222,0.1620869934558868,0.0227000005543231,0.355646014213562
242,0.0883760005235672,0.0068479999899864,0.2141730040311813
262,-0.0323989987373352,-0.027615999802947,-0.0088480003178119
282,0.0343040004372596,-0.0394340008497238,-0.1631029993295669
302,0.0667539983987808,-0.0034779999405145,-0.2240660041570663
322,0.0273630004376173,0.0374540016055107,0.0204370003193616
342,0.0175119992345571,0.0406109988689422,0.0854000002145767
362,0.0425669997930526,-0.0335289984941482,0.0623349994421005
382,0.0810030028223991,-0.0304179992526769,-0.1949850022792816
402,0.0198420006781816,-0.0533870011568069,-0.2195100039243698
422,0.0325389988720417,-0.0021679999772459,-0.286406010389328
442,-0.0738949999213218,0.0082109998911619,-0.0239400006830692
462,0.0026269999798387,-0.0254650004208087,0.3053179979324341
482,0.1629610061645507,-0.0655770003795623,0.1781229972839355
502,0.116455003619194,-0.1066090017557144,-0.005040000192821
522,0.1084510013461113,-0.12134999781847,-0.2713859975337982
542,-0.0643509998917579,-0.0213440004736185,-0.3196069896221161
562,-0.1461440026760101,0.00362000009045,0.0450510010123252
582,-0.0218519996851682,0.0496760010719299,0.1913920044898986
602,0.1600939929485321,0.0100330002605915,0.0200909990817308
622,0.0013399999588727,0.0294599998742342,-0.1529009938240051
642,-0.0157820004969835,0.0002950000052805,-0.2111359983682632
662,-0.0894600003957748,0.0251480005681514,-0.1031270027160644
682,-0.3017340004444122,0.0864939987659454,0.1471180021762848
702,-0.0446299985051155,-0.0150429997593164,0.1447149962186813
722,0.1083960011601448,-0.0569869987666606,-0.0680219978094101
742,0.1615329980850219,-0.099831998348236,-0.1843339949846267
762,0.0342609994113445,-0.0530119985342025,-0.3278929889202118
782,-0.1348720043897628,-0.0473680011928081,-0.159290999174118
802,-0.1509580016136169,-0.0002349999995203,0.0202929992228746
822,0.0531460009515285,0.0152089996263384,0.114106997847557
842,0.1408929973840713,-0.0069059999659657,0.1575080007314682
862,0.0856920033693313,-0.0057000000961124,0.0579250007867813
882,-0.0731569975614547,-0.0145279997959733,-0.0333269983530044
902,-0.1985000073909759,0.0611010007560253,0.0106699997559189
922,-0.1392000019550323,0.0896650031208992,0.0893889963626861
942,0.0408309996128082,0.0036249998956918,0.0264890007674694
962,0.1362120062112808,0.011919000186026,-0.0227269995957613
982,0.1454149931669235,0.0012280000373721,0.0148940002545714
1002,-0.0720530003309249,-0.0036939999554306,0.1010520011186599
1022,-0.059553999453783,-0.0241240002214908,0.2041929960250854
1042,-0.0457939989864826,-0.0762389972805976,0.2196429967880249
1062,0.0462110005319118,-0.0871929973363876,-0.0053469999693334
1082,0.0314950011670589,-0.0500440001487731,-0.2466219961643219
1102,-0.0099229998886585,0.0185310002416372,-0.3389579951763153
1122,-0.0767500028014183,0.0643400028347969,-0.1567730009555816
1142,-0.0523199997842311,0.0885379984974861,0.1230240017175674
1162,0.0138739999383687,0.079704001545906,0.2227360010147094
1182,0.0511189997196197,0.0740500018000602,0.0983909964561462
1202,0.1095160022377967,0.0627510026097297,-0.0458290018141269
1222,0.0041700000874698,0.0830409973859787,-0.0984510034322738
1243,0.0698689967393875,0.0544259995222091,0.2435510009527206
1263,0.1029559969902038,0.0444319993257522,0.2051520049571991
1283,-0.0928269997239112,0.0450760014355182,-0.0299820005893707
1303,-0.1432490050792694,0.044208999723196,-0.2611080110073089
1323,-0.1652790009975433,-0.0056250002235174,-0.0691889971494674
1343,-0.1627389937639236,-0.006800000090152,0.1534779965877533
1363,-0.0305530000478029,0.0206070002168416,0.1046259999275207
1383,-0.071392998099327,0.0419889986515045,0.1552799940109253
1403,0.0426269993185997,-0.0038469999562948,0.1518590003252029
1423,0.0381609983742237,-0.0082219997420907,-0.0544890016317367
1443,0.0596229992806911,-0.0302220005542039,-0.1071930006146431
1463,0.0842389985918998,-0.0007820000173524,-0.1390029937028885
1483,0.0647929981350898,0.0148590002208948,-0.0473619997501373
1503,0.0945869982242584,-0.0333699993789196,0.0157680008560419
1523,0.1059760004281997,-0.0104769999161362,-0.0283080004155635
1543,0.0281440000981092,-0.0220660008490085,-0.0456370003521442
1563,-0.090147003531456,0.0223570000380277,-0.0016870000399649
1583,-0.1037740036845207,-0.0528899990022182,0.0430789999663829
1603,-0.0260949991643428,-0.0204099994152784,-0.0274679996073246
1623,0.0383380018174648,-0.040582001209259,-0.1001399978995323
1643,-0.0401029996573925,-0.0733319967985153,0.0459900014102458
1663,-0.1421460062265396,-0.0347720012068748,0.0019130000146105
1683,-0.076893001794815,-0.0510540008544921,-0.0909349992871284
1703,-0.0786510035395622,-0.0269140005111694,-0.1714780032634735
1723,0.0098219998180866,-0.0153050003573298,-0.0931060016155242
1743,0.0274059996008873,-0.0142750004306435,-0.011587000451982
1763,-0.0176589991897344,0.0459039993584156,0.05978300049901
1783,0.0194169990718364,0.0120980003848671,0.191220998764038
1803,0.1519470065832138,0.0218219999223947,0.1428609937429428
1823,0.0882859975099563,0.003086999990046,0.0312709994614124
1843,-0.0158159993588924,0.0160559993237257,-0.0702259987592697
1863,-0.0619620010256767,-0.0050840000621974,-0.0385439991950988
1883,-0.0217359997332096,-0.0064530000090599,-0.0553879998624324
1903,-0.0183910001069307,0.0157089997082948,-0.0156079996377229
1923,0.0144689995795488,0.0241330005228519,-0.0298289991915226
1943,-0.0873790010809898,0.047444999217987,-0.0517299994826316
1963,-0.0924020037055015,0.0566050000488758,-0.0619070008397102
1983,-0.0610570013523101,0.0618260018527507,-0.0210599992424249
2003,0.0870020017027854,0.0293290000408887,0.0505210012197494
2023,0.1817609965801239,0.0155699998140335,0.0291329994797706
2043,0.0664070025086402,0.0253240000456571,-0.0056739998981356
2063,-0.032379001379013,0.0501269996166229,-0.0631510019302368
2083,-0.1052019968628883,0.0192809998989105,-0.0052169999107718
2103,-0.1057289987802505,0.012338999658823,0.0549010001122951
2123,0.0641729980707168,-0.0273020006716251,0.1023359969258308
2143,0.1492300033569336,-0.0507530011236667,0.061014998704195
2163,0.190867006778717,-0.0388819985091686,-0.0543899983167648
2183,0.0299949999898672,-0.0940039977431297,-0.064249001443386
2203,-0.0646430030465126,-0.0262429993599653,-0.1633590012788772
2223,-0.0196109991520643,-0.0231950003653764,-0.0571900010108947
2243,-0.0311110001057386,0.005634999834001,-0.0199609994888305
2263,0.0248879995197057,-0.0469530001282691,0.0409840010106563
2283,0.0018479999853298,-0.0473299995064735,-0.0409689992666244
2303,0.0389430001378059,-0.0776510015130043,0.0332989990711212
2323,0.0338830016553401,-0.0989769995212555,-0.0170879997313022
2343,-0.0832739993929863,-0.0633440017700195,-0.2374960035085678
2363,-0.1729750037193298,-0.0283799991011619,-0.1903969943523407
2383,-0.1516640037298202,-0.0149630000814795,-0.1109739989042282
2403,-0.1079450026154518,-0.0230149999260902,-0.0710230022668838
2423,0.0013150000013411,0.0403090007603168,-0.0608149990439415
2443,0.164681002497673,0.0091580003499984,0.1005979999899864
2464,0.2276359945535659,0.0333800017833709,0.1667820066213607
2484,0.1258469969034195,0.0258430000394582,0.1144210025668144
2504,-0.0295369997620582,0.0350989997386932,0.0994689986109733
2524,0.0156549997627735,0.0301430001854896,0.0604600012302398
2544,-0.0046999999321997,-0.0210280008614063,0.0681340023875236
2564,0.1051509976387023,-0.0256169997155666,-0.0165529996156692
2584,0.0647369995713234,-0.0547959990799427,-0.1360339969396591
2604,-0.0385680012404918,-0.031869001686573,-0.1894620060920715
2624,-0.0202029999345541,-0.0312759988009929,-0.0815749987959861
2644,-0.0980499982833862,-0.0148970000445842,0.1039509996771812
2664,-0.0947519987821579,0.0115860002115368,0.0524480007588863
2684,-0.0452810004353523,0.0669339969754219,-0.0720319971442222
2704,0.0478189997375011,0.0658769980072975,-0.0461000017821788
2724,0.0805239975452423,0.0927210003137588,0.0485749989748001
2744,0.0131350001320242,0.0919810011982917,0.1142880022525787
2764,-0.0875929966568946,0.0985480025410652,0.1416240036487579
2784,-0.0912590026855468,0.0982709974050521,0.2192790061235427
2804,0.0625530034303665,0.0705730020999908,0.2216179966926574
2824,0.1725140064954757,0.0310869999229908,0.048395998775959
2844,0.0342490002512931,0.0077360002323985,-0.1111060008406639
2864,-0.0849599987268447,-0.0059279999695718,-0.113987997174263
2884,-0.0850939974188804,0.0026050000451505,0.0800070017576217
2904,0.0005789999850094,-0.0200919993221759,0.1094439998269081
2924,0.0381300002336502,-0.0429399982094764,-0.0157149992883205
2944,0.0461630001664161,-0.062680996954441,-0.1278170049190521
2964,0.0602639988064765,-0.0682749971747398,-0.0837230011820793
2984,-0.0151899997144937,-0.0404950007796287,0.0033770001027733
3004,-0.1012409999966621,-0.0150370001792907,0.0757609978318214
3024,-0.0353539995849132,0.0287759993225336,0.0619269981980323
3044,0.0202520005404949,0.0030559999868273,0.0108329998329281
3064,0.0302409995347261,-0.0178830008953809,0.0357329994440078
3084,-0.0548849999904632,-0.0178449992090463,0.0139089999720454
3104,-0.0492059998214244,-0.0127010000869631,-0.0294969994574785
3124,0.0222670007497072,-0.0004480000061448,0.0028810000512748
3144,-0.0606280006468296,0.0182719994336366,0.0152839999645948
3164,-0.0861620008945465,-0.0068640001118183,0.0757009983062744
3184,-0.0199430007487535,-0.0120729999616742,-0.0206700004637241
3204,-0.0038040000945329,-0.0294870007783174,-0.0804290026426315
3224,-0.0133140003308653,-0.0035109999589622,-0.0425140000879764
3244,0.0362779982388019,0.0022319999989122,-0.0163289997726678
3264,-0.0337410010397434,0.0001480000064475,0.0324289985001087
3284,0.0014449999434873,-0.0229439996182918,0.0821940004825592
3304,0.0438049994409084,0.0070750000886619,0.0097239995375275
3324,0.0235549993813037,0.0224469993263483,0.017102999612689
3344,0.0118749998509883,-0.0163529999554157,0.0583060011267662
3364,0.0018400000408291,0.0080930003896355,0.0341159999370574
3384,0.0011769999982789,-0.0146589996293187,-0.0575250014662742
3404,-0.0760459974408149,0.0213370006531476,-0.0278559997677803
3424,0.0153299998492002,0.025815000757575,-0.0530279986560344
